symbol,date,period,Revenue,OtherRevenueTotal,TotalRevenue,CostofRevenueTotal,GrossProfit,SellingGeneralAdminExpensesTotal,ResearchDevelopment,DepreciationAmortization,InterestExpenseIncomeNetOperating,UnusualExpenseIncome,OtherOperatingExpensesTotal,TotalOperatingExpense,OperatingIncome,InterestIncomeExpenseNetNonOperating,GainLossonSaleofAssets,OtherNet,IncomeBeforeTax,IncomeAfterTax,MinorityInterest,EquityInAffiliates,NetIncomeBeforeExtraItems,AccountingChange,DiscontinuedOperations,ExtraordinaryItem,NetIncome,PreferredDividends,IncomeAvailabletoCommonExclExtraItems,IncomeAvailabletoCommonInclExtraItems,BasicWeightedAverageShares,BasicEPSExcludingExtraordinaryItems,BasicEPSIncludingExtraordinaryItems,DilutionAdjustment,DilutedWeightedAverageShares,DilutedEPSExcludingExtraordinaryItems,DilutedEPSIncludingExtraordinaryItems,DividendsperShareCommonStockPrimaryIssue,GrossDividendsCommonStock,NetIncomeafterStockBasedCompExpense,BasicEPSafterStockBasedCompExpense,DilutedEPSafterStockBasedCompExpense,DepreciationSupplemental,TotalSpecialItems,NormalizedIncomeBeforeTaxes,EffectofSpecialItemsonIncomeTaxes,IncomeTaxesExImpactofSpecialItems,NormalizedIncomeAfterTaxes,NormalizedIncomeAvailtoCommon,BasicNormalizedEPS,DilutedNormalizedEPS
CCUR,2016-09-30,3 months ending,13.12,NA,13.12,5.93,7.18,6.82,3.31,NA,NA,0.00,NA,16.06,-2.94,NA,NA,0.12,-2.80,-2.93,NA,NA,-2.93,NA,NA,NA,-2.93,NA,-2.93,-2.93,NA,NA,NA,NA,9.19,-0.32,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32
CCUR,2016-06-30,3 months ending,17.44,NA,17.44,6.38,11.06,6.58,3.22,NA,NA,0.02,NA,16.19,1.25,NA,NA,0.28,1.67,-12.86,NA,NA,-12.86,NA,NA,NA,-12.86,NA,-12.86,-12.86,NA,NA,NA,NA,9.17,-1.40,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.40
CCUR,2016-03-31,3 months ending,15.46,NA,15.46,7.50,7.96,6.40,3.47,NA,NA,0.00,NA,17.37,-1.91,NA,NA,0.28,-1.62,-1.18,NA,NA,-1.18,NA,NA,NA,-1.18,NA,-1.18,-1.18,NA,NA,NA,NA,9.17,-0.13,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13
CCUR,2015-12-31,3 months ending,14.90,NA,14.90,5.52,9.38,5.97,3.76,NA,NA,0.00,NA,15.26,-0.36,NA,NA,0.02,-0.33,-0.28,NA,NA,-0.28,NA,NA,NA,-0.28,NA,-0.28,-0.28,NA,NA,NA,NA,9.16,-0.03,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03
CCUR,2015-09-30,3 months ending,13.35,NA,13.35,5.49,7.86,5.17,3.84,NA,NA,-4.12,NA,10.39,2.96,NA,NA,0.12,3.09,3.21,NA,NA,3.21,NA,NA,NA,3.21,NA,3.21,3.21,NA,NA,NA,NA,9.18,0.35,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
CCUR,2016-06-30,12 months ending,61.15,NA,61.15,24.89,36.26,24.12,14.29,NA,NA,-4.10,NA,59.20,1.95,NA,NA,0.70,2.81,-11.11,NA,NA,-11.11,NA,NA,NA,-11.11,NA,-11.11,-11.11,NA,NA,NA,NA,9.15,-1.21,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51
CCUR,2015-06-30,12 months ending,64.46,NA,64.46,28.07,36.39,22.27,13.59,NA,NA,-0.66,NA,63.26,1.20,NA,NA,-0.62,0.59,-0.19,NA,NA,-0.19,NA,NA,NA,-0.19,NA,-0.19,-0.19,NA,NA,NA,NA,9.07,-0.02,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07
CCUR,2014-06-30,12 months ending,71.17,NA,71.17,30.76,40.41,22.09,13.02,NA,NA,0.00,NA,65.87,5.30,NA,NA,-0.19,5.10,18.50,NA,NA,18.50,NA,NA,NA,18.50,NA,18.50,18.50,NA,NA,NA,NA,9.09,2.04,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04
CCUR,2013-06-30,12 months ending,63.44,NA,63.44,26.61,36.84,22.58,11.60,NA,NA,-2.38,NA,58.41,5.04,NA,NA,-0.39,4.62,4.25,NA,NA,4.25,NA,NA,NA,4.25,NA,4.25,4.25,NA,NA,NA,NA,8.91,0.48,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23
CCXI,2016-09-30,3 months ending,4.25,NA,4.25,NA,NA,3.19,8.39,NA,NA,NA,NA,11.58,-7.33,NA,NA,NA,-7.07,-7.07,NA,NA,-7.07,NA,NA,NA,-7.07,NA,-7.07,-7.07,NA,NA,NA,NA,47.76,-0.15,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15
CCXI,2016-06-30,3 months ending,2.79,NA,2.79,NA,NA,3.88,9.06,NA,NA,NA,NA,12.94,-10.14,NA,NA,NA,-9.98,-9.98,NA,NA,-9.98,NA,NA,NA,-9.98,NA,-9.98,-9.98,NA,NA,NA,NA,45.78,-0.22,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22
CCXI,2016-03-31,3 months ending,0.00,NA,0.00,NA,NA,4.08,11.24,NA,NA,NA,NA,15.33,-15.33,NA,NA,NA,-15.24,-15.24,NA,NA,-15.24,NA,NA,NA,-15.24,NA,-15.24,-15.24,NA,NA,NA,NA,44.28,-0.34,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34
CCXI,2015-12-31,3 months ending,0.00,NA,0.00,NA,NA,3.43,8.23,NA,NA,NA,NA,11.66,-11.66,NA,NA,NA,-11.57,-11.57,NA,NA,-11.57,NA,NA,NA,-11.57,NA,-11.57,-11.57,NA,NA,NA,NA,44.15,-0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26
CCXI,2015-09-30,3 months ending,NA,NA,0.00,NA,NA,3.81,7.93,NA,NA,NA,NA,11.74,-11.74,NA,NA,NA,-11.65,-11.65,NA,NA,-11.65,NA,NA,NA,-11.65,NA,-11.65,-11.65,NA,NA,NA,NA,44.07,-0.26,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26
CCXI,2015-12-31,12 months ending,0.00,NA,0.00,NA,NA,14.51,33.18,NA,NA,NA,NA,47.69,-47.69,NA,NA,NA,-47.30,-47.30,NA,NA,-47.30,NA,NA,NA,-47.30,NA,-47.30,-47.30,NA,NA,NA,NA,43.89,-1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08
CCXI,2014-12-31,12 months ending,0.00,NA,0.00,NA,NA,13.58,33.81,NA,NA,NA,NA,47.40,-47.40,NA,NA,NA,-46.93,-46.93,NA,NA,-46.93,NA,NA,NA,-46.93,NA,-46.93,-46.93,NA,NA,NA,NA,43.27,-1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08
CCXI,2013-12-31,12 months ending,6.06,NA,6.06,NA,NA,11.63,33.54,NA,NA,NA,NA,45.17,-39.12,NA,NA,NA,-38.67,-38.67,NA,NA,-38.67,NA,NA,NA,-38.67,NA,-38.67,-38.67,NA,NA,NA,NA,40.92,-0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.95
CCXI,2012-12-31,12 months ending,5.42,NA,5.42,NA,NA,10.48,34.57,NA,NA,NA,NA,45.05,-39.63,NA,NA,0.00,-39.89,-39.89,NA,NA,-39.89,NA,NA,NA,-39.89,NA,-39.89,-39.89,NA,NA,NA,0.00,35.41,-1.13,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13
CDE,2016-09-30,3 months ending,176.25,NA,176.25,105.41,70.84,11.60,3.71,27.76,NA,10.04,NA,158.52,17.73,NA,4.50,0.41,15.10,69.56,NA,NA,69.56,NA,NA,NA,69.56,NA,69.56,69.56,NA,NA,NA,0.00,165.83,0.42,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44
CDE,2016-06-30,3 months ending,182.01,NA,182.01,100.47,81.54,11.76,2.23,37.51,NA,0.02,NA,151.99,30.02,NA,2.81,1.01,13.73,14.50,NA,NA,14.50,NA,NA,NA,14.50,NA,14.50,14.50,NA,NA,NA,0.00,157.90,0.09,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
CDE,2016-03-31,3 months ending,148.39,NA,148.39,101.56,46.83,12.48,1.73,27.96,NA,4.45,NA,148.18,0.21,NA,1.67,-0.20,-18.29,-20.40,NA,NA,-20.40,NA,NA,NA,-20.40,NA,-20.40,-20.40,NA,NA,NA,0.00,150.25,-0.14,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12
CDE,2015-12-31,3 months ending,164.32,NA,164.32,125.26,39.06,12.68,1.69,36.19,NA,299.50,NA,475.31,-311.00,NA,NA,16.17,-320.81,-303.00,NA,NA,-303.00,NA,NA,NA,-303.00,NA,-303.00,-303.00,NA,NA,NA,NA,145.12,-2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.75
CDE,2015-09-30,3 months ending,162.55,NA,162.55,120.24,42.31,11.63,2.11,35.50,NA,NA,NA,169.48,-6.93,NA,NA,-8.89,-22.48,-14.22,NA,NA,-14.22,NA,NA,NA,-14.22,NA,-14.22,-14.22,NA,NA,NA,NA,135.25,-0.11,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11
CDE,2015-12-31,12 months ending,646.09,NA,646.09,479.65,166.43,50.63,11.65,143.75,NA,299.50,NA,985.17,-339.09,NA,NA,0.00,-393.45,-367.18,NA,NA,-367.18,NA,NA,NA,-367.18,NA,-367.18,-367.18,NA,NA,NA,NA,129.64,-2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33
CDE,2014-12-31,12 months ending,635.74,NA,635.74,477.94,157.80,66.88,21.74,162.44,NA,1479.31,NA,2208.32,-1572.58,NA,NA,0.00,-1615.13,-1186.87,NA,NA,-1186.87,NA,NA,NA,-1186.87,NA,-1186.87,-1186.87,NA,NA,NA,NA,102.44,-11.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.20
CDE,2013-12-31,12 months ending,745.99,NA,745.99,696.54,49.45,67.21,22.36,NA,NA,823.35,NA,1609.46,-863.47,NA,NA,NA,-808.68,-650.56,NA,NA,-650.56,NA,NA,NA,-650.56,NA,-650.56,-650.56,NA,NA,NA,0.00,97.86,-6.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.18
CDE,2012-12-31,12 months ending,895.49,NA,895.49,673.42,222.07,34.24,26.27,NA,NA,7.47,NA,741.39,154.10,NA,NA,NA,119.48,48.68,NA,NA,48.68,NA,NA,NA,48.68,NA,48.68,48.68,NA,NA,NA,0.00,89.60,0.54,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58
CDEV,2016-09-30,3 months ending,0.00,NA,0.00,NA,NA,0.78,NA,NA,NA,NA,NA,0.78,-0.78,NA,NA,0.25,-0.52,-0.52,NA,NA,-0.52,NA,NA,NA,-0.52,NA,-0.52,-0.52,NA,NA,NA,NA,14.67,-0.04,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04
CDEV,2016-06-30,3 months ending,0.00,NA,0.00,NA,NA,0.20,NA,NA,NA,NA,NA,0.20,-0.20,NA,NA,0.23,0.03,0.03,NA,NA,0.03,NA,NA,NA,0.03,NA,0.03,0.03,NA,NA,NA,NA,14.62,0.00,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00
CDEV,2016-03-31,3 months ending,0.00,NA,0.00,NA,NA,0.03,NA,NA,NA,NA,NA,0.03,-0.03,NA,NA,0.06,0.03,0.03,NA,NA,0.03,NA,NA,NA,0.03,NA,0.03,0.03,NA,NA,NA,NA,29.02,0.00,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00
CDEV,2015-12-31,12 months ending,0.00,NA,0.00,NA,NA,0.00,NA,NA,NA,NA,NA,0.00,0.00,NA,NA,NA,0.00,0.00,NA,NA,0.00,NA,NA,NA,0.00,NA,0.00,0.00,NA,NA,NA,0.00,50.00,0.00,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00
CDK,2016-09-30,3 months ending,550.70,NA,550.70,315.10,235.60,113.70,NA,NA,NA,1.10,NA,429.90,120.80,NA,NA,1.80,111.90,79.20,-2.30,NA,76.90,NA,NA,NA,76.90,NA,76.90,76.90,NA,NA,NA,NA,151.70,0.51,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
CDK,2016-06-30,3 months ending,542.20,NA,542.20,315.60,226.60,120.30,NA,NA,NA,8.80,NA,444.70,97.50,NA,NA,1.10,87.90,60.20,-1.90,NA,58.30,NA,NA,NA,58.30,NA,58.30,58.30,NA,NA,NA,NA,155.90,0.37,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41
CDK,2016-03-31,3 months ending,537.70,NA,537.70,315.80,221.90,125.00,NA,NA,NA,7.70,NA,448.50,89.20,NA,NA,0.10,78.60,55.70,-1.90,NA,53.80,NA,NA,NA,53.80,NA,53.80,53.80,NA,NA,NA,NA,156.30,0.34,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38
CDK,2015-12-31,3 months ending,520.10,NA,520.10,301.20,218.90,105.80,NA,NA,NA,1.80,NA,408.80,111.30,NA,NA,5.00,106.80,69.70,-1.50,NA,68.20,NA,NA,NA,68.20,NA,68.20,68.20,NA,NA,NA,NA,159.70,0.43,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43
CDK,2015-09-30,3 months ending,514.60,NA,514.60,310.80,203.80,97.40,NA,NA,NA,1.90,NA,410.10,104.50,NA,NA,0.60,95.80,61.20,-2.20,NA,59.00,NA,NA,NA,59.00,NA,59.00,59.00,NA,NA,NA,NA,160.70,0.37,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37
CDK,2016-06-30,12 months ending,2114.60,NA,2114.60,1243.40,871.20,448.50,NA,NA,NA,20.20,NA,1712.10,402.50,NA,NA,4.40,369.10,246.80,-7.50,NA,239.30,NA,NA,NA,239.30,NA,239.30,239.30,NA,NA,NA,NA,158.00,1.51,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60
CDK,2015-06-30,12 months ending,2063.50,NA,2063.50,1273.20,790.30,431.10,NA,NA,NA,37.00,NA,1741.30,322.20,NA,NA,2.90,299.90,186.30,-7.90,NA,178.40,NA,NA,NA,178.40,NA,178.40,178.40,NA,NA,NA,NA,161.60,1.10,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25
CDK,2014-06-30,12 months ending,1976.50,NA,1976.50,1204.50,772.00,411.80,NA,NA,NA,9.30,NA,1625.60,350.90,NA,NA,0.40,353.30,235.90,-8.00,NA,227.90,NA,NA,NA,227.90,NA,227.90,227.90,NA,NA,NA,NA,160.60,1.42,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46
CDK,2013-06-30,12 months ending,1839.40,NA,1839.40,1104.60,734.80,416.90,NA,NA,NA,0.00,NA,1521.50,317.90,NA,NA,0.90,320.70,205.70,-6.30,NA,199.40,NA,NA,NA,199.40,NA,199.40,199.40,NA,NA,NA,NA,160.60,1.24,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24
CDI,2016-09-30,3 months ending,220.26,NA,220.26,179.73,40.53,43.67,NA,NA,NA,14.78,NA,238.18,-17.92,NA,NA,-0.11,-18.03,-17.82,0.00,NA,-17.82,NA,NA,NA,-17.82,NA,-17.82,-17.82,NA,NA,NA,NA,18.63,-0.96,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44
CDI,2016-06-30,3 months ending,226.69,NA,226.69,184.60,42.09,48.31,NA,NA,NA,0.24,NA,233.15,-6.46,NA,NA,-0.45,-6.91,-7.48,0.00,NA,-7.48,NA,NA,NA,-7.48,NA,-7.48,-7.48,NA,NA,NA,NA,19.17,-0.39,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38
CDI,2016-03-31,3 months ending,233.52,NA,233.52,190.25,43.27,47.05,NA,NA,NA,0.05,NA,237.34,-3.82,NA,NA,-0.15,-3.97,-4.82,0.00,NA,-4.82,NA,NA,NA,-4.82,NA,-4.82,-4.82,NA,NA,NA,NA,19.68,-0.24,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24
CDI,2015-12-31,3 months ending,236.55,NA,236.55,191.90,44.66,49.86,NA,NA,NA,3.60,NA,245.36,-8.81,NA,NA,-0.54,-9.35,-17.11,0.00,NA,-17.11,NA,NA,NA,-17.11,NA,-17.11,-17.11,NA,NA,NA,NA,19.70,-0.87,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.75
CDI,2015-09-30,3 months ending,244.66,NA,244.66,197.84,46.83,46.85,NA,NA,NA,22.10,NA,266.79,-22.13,NA,NA,0.68,-21.45,-20.20,0.00,NA,-20.20,NA,NA,NA,-20.20,NA,-20.20,-20.20,NA,NA,NA,0.00,19.70,-1.03,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.30
CDI,2015-12-31,12 months ending,985.49,NA,985.49,800.59,184.90,187.43,NA,NA,NA,26.06,NA,1014.09,-28.60,NA,NA,0.06,-28.54,-37.09,0.08,NA,-37.00,NA,NA,NA,-37.00,NA,-37.00,-37.00,NA,NA,NA,NA,19.68,-1.88,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02
CDI,2014-12-31,12 months ending,1122.97,NA,1122.97,916.41,206.56,182.87,NA,NA,NA,18.30,NA,1117.59,5.39,NA,NA,-0.23,5.16,3.02,0.07,NA,3.08,NA,NA,NA,3.08,NA,3.08,3.08,NA,NA,NA,NA,19.79,0.16,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70
CDI,2013-12-31,12 months ending,1087.86,NA,1087.86,881.22,206.64,180.01,NA,NA,NA,5.72,NA,1066.94,20.92,NA,NA,-0.27,20.65,12.95,-0.06,NA,12.88,NA,NA,NA,12.88,NA,12.88,12.88,NA,NA,NA,0.00,19.74,0.65,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83
CDI,2012-12-31,12 months ending,1104.96,NA,1104.96,885.55,219.41,187.14,NA,NA,NA,0.00,NA,1072.69,32.27,NA,NA,NA,32.02,19.43,-0.32,NA,19.12,NA,NA,NA,19.12,NA,19.12,19.12,NA,NA,NA,NA,19.75,0.97,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97
CDNA,2016-09-30,3 months ending,12.47,NA,12.47,5.96,6.52,8.63,2.93,NA,NA,NA,-0.11,17.41,-4.93,NA,NA,1.25,-4.25,-3.80,0.04,NA,-3.76,NA,NA,NA,-3.76,NA,-3.76,-3.76,NA,NA,NA,NA,19.10,-0.20,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.20
CDNA,2016-06-30,3 months ending,10.73,NA,10.73,5.91,4.83,8.75,3.14,NA,NA,NA,-0.10,17.70,-6.97,NA,NA,-3.44,-10.93,-10.49,0.02,NA,-10.47,NA,NA,NA,-10.47,NA,-10.47,-10.47,NA,NA,NA,NA,13.57,-0.77,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.77
CDNA,2016-03-31,3 months ending,6.56,NA,6.56,2.77,3.79,7.41,3.16,NA,NA,NA,-0.21,13.13,-6.57,NA,NA,-2.92,-9.75,-9.75,NA,NA,-9.75,NA,NA,NA,-9.75,NA,-9.75,-9.75,NA,NA,NA,NA,11.97,-0.81,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.81
CDNA,2015-12-31,3 months ending,6.65,NA,6.65,2.49,4.16,5.59,2.70,NA,NA,NA,0.33,11.11,-4.46,NA,NA,-0.05,-4.76,-4.76,NA,NA,-4.76,NA,NA,NA,-4.76,NA,-4.76,-4.76,NA,NA,NA,NA,11.90,-0.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40
CDNA,2015-09-30,3 months ending,7.15,NA,7.15,2.57,4.58,5.42,2.70,NA,NA,NA,-0.34,10.34,-3.19,NA,NA,-0.04,-3.49,-3.49,NA,NA,-3.49,NA,NA,NA,-3.49,NA,-3.49,-3.49,NA,NA,NA,NA,11.89,-0.29,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29
CDNA,2015-12-31,12 months ending,28.14,NA,28.14,10.27,17.87,20.60,9.33,NA,NA,NA,-0.13,40.08,-11.93,NA,NA,-0.19,-13.71,-13.71,NA,NA,-13.71,NA,NA,NA,-13.71,NA,-13.71,-13.71,NA,NA,NA,NA,11.86,-1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16
CDNA,2014-12-31,12 months ending,27.31,NA,27.31,8.54,18.77,14.91,3.85,NA,NA,NA,-1.24,26.06,1.25,NA,NA,0.15,-0.72,0.78,NA,NA,0.78,NA,NA,NA,0.78,NA,0.78,0.78,NA,NA,NA,0.00,9.28,0.08,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
CDNA,2013-12-31,12 months ending,22.10,NA,22.10,9.08,13.02,10.70,3.18,NA,NA,NA,NA,22.95,-0.86,NA,NA,-0.54,-3.54,-3.54,NA,NA,-3.54,NA,NA,NA,-3.54,NA,-3.54,-3.54,NA,NA,NA,0.00,1.01,-3.50,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.50
CDNA,2012-12-31,12 months ending,20.45,NA,20.45,7.93,12.52,10.11,4.75,NA,NA,NA,NA,22.79,-2.34,NA,NA,-0.01,-5.06,-5.06,NA,NA,-5.06,NA,NA,NA,-5.06,NA,-5.06,-5.06,NA,NA,NA,0.00,1.01,-4.99,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.99
CDNS,2016-10-01,3 months ending,446.22,NA,446.22,56.61,389.61,127.23,191.55,3.89,NA,0.10,NA,379.38,66.84,NA,NA,2.84,63.62,64.71,NA,NA,64.71,NA,NA,NA,64.71,NA,64.71,64.71,NA,NA,NA,NA,287.47,0.23,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23
CDNS,2016-07-02,3 months ending,453.02,NA,453.02,61.78,391.24,137.50,182.37,4.54,NA,-0.07,NA,386.12,66.91,NA,NA,2.84,63.85,49.34,NA,NA,49.34,NA,NA,NA,49.34,NA,49.34,49.34,NA,NA,NA,NA,295.20,0.17,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17
CDNS,2016-04-02,3 months ending,447.86,NA,447.86,62.05,385.81,127.50,179.91,5.78,NA,14.59,NA,389.83,58.04,NA,NA,4.76,57.44,50.56,NA,NA,50.56,NA,NA,NA,50.56,NA,50.56,50.56,NA,NA,NA,0.00,303.43,0.17,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21
CDNS,2016-01-02,3 months ending,441.08,NA,441.08,60.90,380.18,130.34,161.97,5.68,NA,0.35,NA,359.24,81.84,NA,NA,-7.76,80.15,80.37,NA,NA,80.37,NA,NA,NA,80.37,NA,80.37,80.37,NA,NA,NA,NA,309.13,0.26,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26
CDNS,2015-10-03,3 months ending,433.76,NA,433.76,65.21,368.55,130.03,154.63,5.69,NA,0.30,NA,355.86,77.90,NA,NA,1.84,75.56,77.62,NA,NA,77.62,NA,NA,NA,77.62,NA,77.62,77.62,NA,NA,NA,NA,313.19,0.25,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25
CDNS,2016-01-02,12 months ending,1702.09,NA,1702.09,238.45,1463.64,512.41,637.57,23.72,NA,4.51,NA,1416.66,285.43,NA,NA,0.20,267.60,252.42,NA,NA,252.42,NA,NA,NA,252.42,NA,252.42,252.42,NA,NA,NA,NA,312.30,0.81,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82
CDNS,2015-01-03,12 months ending,1580.93,NA,1580.93,223.71,1357.23,513.31,603.01,24.02,NA,12.21,NA,1376.24,204.69,NA,NA,0.20,181.00,158.90,NA,NA,158.90,NA,NA,NA,158.90,NA,158.90,158.90,NA,NA,NA,NA,306.77,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
CDNS,2013-12-28,12 months ending,1460.12,NA,1460.12,200.20,1259.91,499.47,534.02,19.42,NA,18.46,NA,1271.57,188.54,NA,NA,0.16,159.00,164.24,NA,NA,164.24,NA,NA,NA,164.24,NA,164.24,164.24,NA,NA,NA,NA,294.56,0.56,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60
CDNS,2012-12-29,12 months ending,1326.42,NA,1326.42,191.12,1135.30,454.35,454.08,15.08,NA,1.22,NA,1115.86,210.57,NA,NA,0.28,188.27,439.95,NA,NA,439.95,NA,NA,NA,439.95,NA,439.95,439.95,NA,NA,NA,0.00,280.67,1.57,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57
CDR,2016-09-30,3 months ending,37.79,NA,37.79,10.57,27.22,4.32,NA,10.41,NA,6.61,NA,31.92,5.88,NA,NA,NA,-0.76,-0.76,0.07,NA,-0.69,NA,NA,NA,-0.69,NA,-4.47,-4.47,NA,NA,NA,NA,81.68,-0.05,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
CDR,2016-06-30,3 months ending,37.87,NA,37.87,10.58,27.30,3.98,NA,10.97,NA,0.42,NA,25.95,11.92,NA,NA,NA,4.79,4.79,0.09,NA,4.89,NA,NA,NA,4.89,NA,1.10,1.10,NA,NA,NA,NA,81.68,0.01,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
CDR,2016-03-31,3 months ending,38.25,NA,38.25,12.04,26.22,5.35,NA,9.66,NA,2.63,NA,29.67,8.58,NA,NA,NA,1.58,1.58,0.09,NA,1.66,NA,NA,NA,1.66,NA,-2.11,-2.11,NA,NA,NA,NA,81.66,-0.03,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
